diversity,sparsity,recall,precision,f1,tp,fp,tn,fn,tpr,fpr,tnr,fnr,transformed_dist,cf_error
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.868235483592313,1.6228446929743523
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.083851159456988,1.2044113787043702
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.220162328599914,2.14596052290798
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.829415072819979,2.2510725188914598
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,5.572260043262553,1.8574365641316453
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.8576088689024656,0.2858696634065592
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.818853549642116,1.6062848321107046
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.10373865455349529,0.03457986176908881
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.8520990181899273,0.6173674405232127
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.5736911348439584,0.8080594399263984
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.343023753911645,1.1843561920589574
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.260054983509946,1.420024734579566
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.4185067712428343,1.1395022592786053
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.1759668250894137,0.5808097482365082
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.028612887886806,1.3428827080073
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.538382006405142,1.5127943900952747
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,5.2880160974642125,1.7626722978829543
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.4825358271244546,1.4963906397835192
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.3126679189766115,1.4375724956799811
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.031656289590847,1.0105617364945283
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.5660045529763362,1.1886790716209712
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.734332780920753,1.5781109684033627
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.8487385212044298,0.9424741832385549
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.584816453063644,1.1949419466707238
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.866031571505493,1.910703562525745
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.16934523651523,0.8929181346626779
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.791680309764568,1.5972267840967593
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.488498064625881,1.922387785192532
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.2276489051807995,1.0758829719099945
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.2925876989829375,1.430879973895168
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.2258104551522955,1.4086136616130236
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.07810961722893,1.3593751262908587
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.244987543706198,1.4150171595153276
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.66100015899793,1.2203366550566697
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.6700411247462575,0.2233501605426815
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.0770375227155917,0.3590137904371025
