diversity,sparsity,recall,precision,f1,tp,fp,tn,fn,tpr,fpr,tnr,fnr,transformed_dist,cf_error
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,9.249699924682284,7.800715074200507e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,14.658795676567859,4.942511718040243e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.505861341759984,6.051214475814048e-08
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,7.153659787929597,1.2063794392389595e-05
0.0,0.16666666666666666,,0.0,0.0,0,15,15.0,0.0,0.0,1.0,1.0,0.0,4.55378889826217,2.584701351940928e-05
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,14.730742383661676,1.042520874792776
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.756788104542343,3.6301028541463995e-10
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.9654020080766097,2.1229289879535294e-06
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,6.773772936346214,0.2219521201775472
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.139602643165522,1.0477751434729617e-11
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.781194522009789,3.4094150954244488e-06
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,6.939755891529553,0.24833852462243367
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,5.845756486892156,9.276528582962733e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.018299285691827,6.96763779860139e-08
0.0,0.19999999999999998,,0.0,0.0,0,18,12.0,0.0,0.0,1.0,1.0,0.0,5.279550752863989,1.7599043809841914
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,9.846851247894525,9.236917828946064e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.319931226110144,1.2314790871840914e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.5813596210802885,2.0328987439565986e-08
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,8.288752080243249,8.148649607198336e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,9.831730266366733,1.6132375867860798e-07
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,10.55352503940175,0.35764792711340815
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,6.760395553024378,4.9419244200359704e-05
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,1.8006588356716058,3.694482497143979e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.394657761821862,7.862839137835062e-09
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,8.606351878302249,8.103455862704546e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,7.9072137176885064,9.65066973941339e-08
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,7.9413040409963545,0.22816752713327992
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,7.171031410128904,0.0001121132930453083
0.0,0.10000000000000002,,0.0,0.0,0,9,21.0,0.0,0.0,1.0,1.0,0.0,8.06666568631573,2.132178962726288e-05
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,5.9979640096968,0.6012809704165147
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,12.036312530337446,0.8755619328739388
0.0,0.2888888888888889,,0.0,0.0,0,26,4.0,0.0,0.0,1.0,1.0,0.0,16.387224529006883,10.924879744396577
0.0,0.08888888888888889,,0.0,0.0,0,8,22.0,0.0,0.0,1.0,1.0,0.0,7.387803158172647,5.181529241458723e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,8.320944305384687,6.470964421963156e-05
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,5.3542450211838375,7.433840523217771e-05
0.0,0.17777777777777778,,0.0,0.0,0,16,14.0,0.0,0.0,1.0,1.0,0.0,4.986571593766113,3.636891286026214e-05
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,9.924610485032701,4.6223034185552786e-05
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,8.769104428920814,0.4879365624798276
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,6.950322513698981,0.4315719002882088
0.0,0.32222222222222224,,0.0,0.0,0,29,1.0,0.0,0.0,1.0,1.0,0.0,7.695034088700005,2.223420326939945
0.0,0.14444444444444443,,0.0,0.0,0,13,17.0,0.0,0.0,1.0,1.0,0.0,4.127213116339623,2.6407201993023324e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,9.580295936391828,2.3585539558554026e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,1.928747310436605,8.903339881908941e-06
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,6.572942238630866,0.1635702974920388
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.017410622782727,5.9348540578138405e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,13.960188049230236,9.29264038344977
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,4.210683123148857,3.423670864058092e-05
0.0,0.27777777777777773,,0.0,0.0,0,25,5.0,0.0,0.0,1.0,1.0,0.0,3.656367217935113,0.04869645108332413
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,5.398862752689296,0.4437580149553761
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,1.7509217687510572,5.961267286187945e-07
0.0,0.3222222222222222,,0.0,0.0,0,29,1.0,0.0,0.0,1.0,1.0,0.0,6.152616226983064,1.4636029119057243
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.508586263278081,1.1393126514229537e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,6.2055727044112,0.14657795033016005
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,10.55975517274218,0.21721188961127513
0.0,0.08888888888888889,,0.0,0.0,0,8,22.0,0.0,0.0,1.0,1.0,0.0,3.0037505694187843,1.960320829994083e-05
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,4.808424072311692,4.584932837969627e-05
0.0,0.13333333333333333,,0.0,0.0,0,12,18.0,0.0,0.0,1.0,1.0,0.0,11.67306072957802,2.2846685220232945e-05
0.0,0.24444444444444444,,0.0,0.0,0,22,8.0,0.0,0.0,1.0,1.0,0.0,6.806389591314604,3.2478025986928975e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,0.8880158618937052,4.382511428307975e-06
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,5.988135548638277,0.4021350605331693
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,6.515718293954384,9.218018158851497e-07
0.0,0.3222222222222222,,0.0,0.0,0,29,1.0,0.0,0.0,1.0,1.0,0.0,3.071878542278529,7.147114262353483e-05
0.0,0.27777777777777773,,0.0,0.0,0,25,5.0,0.0,0.0,1.0,1.0,0.0,4.991931801843226,3.6889041113702244e-05
0.0,0.27777777777777773,,0.0,0.0,0,25,5.0,0.0,0.0,1.0,1.0,0.0,6.926418621721788,0.06337895705284669
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.661659801495901,2.901047111130652e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.110637094378989,4.138555520188519e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,11.321857239751607,1.5179473476607666e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,10.729631980672368,5.609875424475187e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.9617428372544126,1.996966158475147e-07
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,8.077614412580942,5.385121428255341
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,14.69128701090024,2.2012151959527384
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.8549280771604186,8.128520121080068e-12
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,6.1554947953505,6.180284145324335e-05
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,4.291996291805044,0.9401759233447508
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,9.762998512145257,2.1221884203576167e-05
0.0,0.2111111111111111,,0.0,0.0,0,19,11.0,0.0,0.0,1.0,1.0,0.0,9.367486933411563,3.751613751135693e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.001818867832764,1.7577773935606763e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.905953119635992,4.717558571894977e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,11.773003776938817,2.3267272478774134e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.717859981492513,2.233789306700924e-06
0.0,0.2222222222222222,,0.0,0.0,0,20,10.0,0.0,0.0,1.0,1.0,0.0,15.496151079771225,2.961171491268971e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.459817252439276,1.6988016383949816e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.013868157422108,2.8260344363861633e-06
0.0,0.28888888888888886,,0.0,0.0,0,26,4.0,0.0,0.0,1.0,1.0,0.0,3.987121846821729,4.650923303400361e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,7.424005900805101,5.0531874445479184e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,11.408996529616982,1.9477744095990274e-07
0.0,0.26666666666666666,,0.0,0.0,0,24,6.0,0.0,0.0,1.0,1.0,0.0,6.12193056000542,3.6422503882554176e-05
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,10.183461938388277,0.9772531038760329
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,5.513159321199712,2.871481552444415e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,4.141115787145547,0.025920090306591523
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.941492638448923,2.7532938803871226e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,5.776917261003706,0.29808355053448604
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,1.2810223773295484,2.1224718760526343e-07
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,5.072700783855631,1.8259469488401536e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.732899773089889,5.4408422365912935e-08
0.0,0.12222222222222222,,0.0,0.0,0,11,19.0,0.0,0.0,1.0,1.0,0.0,7.292164621788925,1.9405038236717095e-05
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,8.171330610740466,4.397517469498419
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.351015740904992,1.0590010674963699e-05
0.0,0.12222222222222222,,0.0,0.0,0,11,19.0,0.0,0.0,1.0,1.0,0.0,9.04309867666481,2.0064037628990726e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.27945402800455,2.5616134035560993e-06
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,7.11685255637833,4.744636603592586
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,18.2488924075049,12.166001822671504
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.5413026109034975,3.256888862938542e-06
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,12.312187784073188,0.039566625348584315
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,14.142999505600896,1.0189314146010585e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.049402577874705,2.7041145523147163e-06
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,8.362753433734879,0.9865816119666104
0.0,0.10000000000000002,,0.0,0.0,0,9,21.0,0.0,0.0,1.0,1.0,0.0,3.6599737928197755,2.682212947888954e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,8.759893581780021,8.359150718040218e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.49699601255261,1.4995402277437944e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,2.608797920134933,8.512691480527403e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,10.70671548033183,3.9788950219846694e-10
0.0,0.24444444444444444,,0.0,0.0,0,22,8.0,0.0,0.0,1.0,1.0,0.0,7.675531446662441,2.522680187446731
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,11.289388846597737,7.383709882504013e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.8136715554625376,2.2824241510642528e-09
0.0,0.28888888888888886,,0.0,0.0,0,26,4.0,0.0,0.0,1.0,1.0,0.0,8.953142508540468,0.00014049438836075074
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.032247292697386,4.3305458301435145e-09
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.852894049191667,1.3632427497178867e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.1809493042641432,2.542032619164755e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,7.431049588748779,2.079039297585134e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,5.885921941562566,0.23317273544943676
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,9.216415731875518,0.6911571912289416
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.616386124769411,5.752960265343686e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.7491411380664337,1.737808053064498e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,4.017820911849202,6.126864709983416e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,12.583938010077004,5.375294999264743e-06
